3.19,5.34,5.44,6,6.07,6.33,6.67,6.76,7.06,7.7,7.79,8.78,9.33,9.81,9.98,10.11,10.35,10.72,11.09,11.4,11.63,11.72,12.07,12.4,12.62,12.82,13.26,14.07,14.19,14.34,14.45,14.78,14.9,15.4,15.83,16.55,16.82,16.97,17.12,17.36,17.74,17.87,18.27,18.92,19,20.2,20.4,20.51,20.96,21.02,21.14,21.47,21.64,21.96,22.15,22.23,22.49,22.73,22.87,23.21,23.24,23.36,23.91,24.07,24.53,24.71,25.2,25.26,26.06,26.12,26.24,26.56,26.96,26.81,26.89,26.99,27.12,27.37,27.41,27.68,27.84,28.3,28.43,28.51,28.59,28.93,29.03,29.68,29.88,30.2,30.47,30.63,30.85,30.91,31.33,32.05,33.68,34.08,36.92
E1-AK-3-A,4.94622949,2.430102526,2.811786727,2.081951388,2.255634404,5.059872684,4.963552393,0.378051022,95.19367489,0.193645731,1.147005307,0.879728366,4.523165369,10.85294239,1.041932908,4.273234068,4.79873787,1.552451596,2.091712152,3.366270116,31.07864603,1.784040012,11.74759516,0.27174042,1.113813559,2.731630303,14.28119858,6.327463983,0.76698065,8.503093361,0.567415098,2.181173561,2.722880149,3.554656975,25.68945957,24.32590984,30.93610554,1.367896314,1.457034049,2.106396534,4.655682097,22.50212823,1.564172194,4.25073978,7.352208977,15.33207821,2.205049849,37.60248351,1.058494858,8.107531482,26.98851779,4.9205755,1.885013027,32.63837682,79.85056141,2.54108977,1.321768101,2.911518551,20.50321923,7.013479381,0.254861701,18.44227263,73.75552071,7.015899193,3.645269436,1.718284948,7.168018426,2.05792082,15.06927033,10.48069648,2.262070244,23.21108697,45.26789678,4.863053114,0.483857785,1.014920402,8.052935432,4.789087078,9.967505116,5.850984086,2.149421624,74.87911664,12.24468707,1.124047295,5.625549516,0.701423998,4.570256787,5.66033214,0.458124965,1.789259245,4.830649178,2.126219902,1.545323879,0.147427964,11.37835269,6.122238226,3.543799324,0.700890781,1.469967262
E1-AK-3-B,4.900384631,2.362494277,2.813289467,1.948621372,2.181188377,5.800821668,4.967954425,0.407485311,94.77061104,0.203435618,1.270109207,0.870960239,2.888942665,11.33547437,1.393109075,3.142933009,4.414634754,1.52712197,2.242497673,2.61867836,30.65971406,1.767995205,10.15624341,0.319781845,1.153526706,2.713999852,15.31276506,5.797464282,0.660608336,7.175030724,0.561665512,2.299442851,2.755413955,4.194224942,26.38711881,25.89531646,31.89416848,1.574503661,1.572255823,2.360357713,5.046068302,23.96771779,1.638743785,3.553271935,9.030219794,15.52219823,1.986547458,29.53043929,0.949954235,8.099497382,24.34741602,4.680289501,1.970050225,34.49937811,76.99634129,2.644537569,1.30656661,2.770182395,24.39262985,8.839868798,0.242601962,18.34659182,72.5123196,6.50828953,3.686615871,1.703542998,6.951203907,2.096453674,14.42427174,10.04333501,2.545827534,28.22532723,45.77163845,4.86835999,0.466935551,1.223149862,7.450801296,5.767464566,10.37708492,5.372467413,2.185670763,79.19308305,10.91566546,1.236989679,4.815696965,0.867597689,4.783593077,6.445650057,0.627484342,1.76795477,4.414099113,1.27690925,1.621184843,0.199490756,10.83038221,5.871385879,3.291055812,0.624759238,1.402800352
E1-AK-3-C,4.856332145,2.223662138,2.226159649,1.978093024,2.321501058,8.711081716,4.313945986,0.397412913,98.24073202,0.202929032,1.320093603,0.826722787,3.492053786,12.31219324,0.919924795,3.196967068,4.270384602,1.478236618,2.981136982,2.431328074,30.8405917,2.170505072,9.898744867,0.483077823,1.101377391,3.728515415,15.82218974,5.321605936,0.703768291,6.423474106,0.530316906,2.36296729,2.569203366,5.116170075,23.98551289,26.1909256,24.92980636,1.641966441,1.632564548,2.410065436,4.724074731,22.91596707,1.642818242,4.733988641,9.631688551,14.88872284,1.827449238,31.6918529,0.936705847,8.791592597,20.12422253,4.191741352,1.662994473,30.49248152,63.05065919,2.586816417,1.515557044,2.289573502,23.89671071,9.534389783,0.271703752,15.18026617,84.06563304,6.28363161,3.315643132,1.600061566,6.523433478,2.436268133,14.43036627,9.324641986,2.498274167,52.75774575,43.97094443,4.774830318,0.417981012,1.442863619,7.869189636,6.406511926,10.8352228,5.532224716,2.385609891,68.38197119,9.874042209,1.414918885,4.999102268,0.82034556,5.206531129,6.442594986,0.73647019,1.766462788,4.126784263,1.65507494,1.593015042,0.265934187,11.45484931,5.656452989,3.503022972,0.610211865,1.474920173
E1-AK-3-D,4.958496351,2.524654614,2.651772042,2.497218246,2.654654294,4.171225913,5.677853855,0.330907198,81.93856429,0.212677172,1.132718042,0.932640613,5.196479921,10.94758855,0.916429009,4.77164887,5.228018565,1.633348726,2.04127397,4.111074315,38.41611134,1.878305384,13.48085841,0.153451437,1.234591326,2.993087084,15.96409156,6.847970809,0.885325372,8.730882139,0.615344274,2.235044321,2.598629538,2.642643321,29.98875901,21.01700068,28.96654256,1.082719365,1.502328192,2.034979189,4.421529131,23.09485161,1.647486527,3.356991536,6.604957105,13.52987367,2.617729449,36.1112366,1.043969937,8.424056313,27.57769009,5.106705544,1.708027673,29.42457448,81.17772934,2.318100386,1.407153359,2.784084135,18.6313712,6.197004157,0.257345093,19.95621517,77.23667743,6.640219379,3.833159398,1.48662117,6.685582927,2.177986182,14.38951094,9.203247555,1.738035894,35.06033915,44.53062236,4.974362178,0.480551194,0.754307445,7.755342042,3.970453051,9.206649851,5.430568334,1.91788507,78.63812544,11.64452016,0.925862469,5.259591674,0.571663384,4.969322596,5.07229509,0.229472268,1.707969376,2.999817023,2.044680289,1.464160114,0.107744933,10.68973731,5.974906783,3.230509739,0.552438807,1.248468633
E1-AK-3-E,7.5244007,2.59314215,2.958011796,2.514117844,2.743789326,5.235263752,6.499592418,0.346956189,105.7539484,0.256400691,1.388111898,1.015547577,4.147839412,11.51082295,2.08112889,5.390134714,5.416885793,1.797812453,2.010523654,4.967044161,31.00492171,1.790461647,16.23230199,0.237144542,1.327072047,2.6636914,13.56461095,6.8561763,0.878765185,7.730623812,0.665261579,2.767589914,2.906707628,2.53943683,29.11075249,22.3241643,29.8510004,1.252672174,1.47643883,3.362186573,4.865186104,24.34497286,1.666659336,3.136467833,6.855976103,14.1602352,2.411696836,31.30775857,1.228138184,8.55024155,25.64226689,5.556251194,1.812289927,30.47548518,78.1978642,2.336429094,1.5338749,2.50697002,15.88768041,5.446169033,0.275870295,15.95903006,76.20752627,7.089563778,3.496752701,1.664159695,6.094548563,2.150980395,13.03680006,10.1237867,1.846158838,35.48631054,41.33800617,5.086240749,0.469184644,0.825362226,7.072969219,3.968133641,7.448969093,5.029372133,1.988898574,71.00630172,11.64592166,1.01223397,4.652476162,0.666174288,5.138883534,4.905476009,0.314000219,1.804137582,4.098027102,1.461311697,1.49068654,0.119627291,11.42680725,5.362330758,3.505858379,0.570936618,1.544116384
E1-AK-4-A,5.188886032,2.163504794,3.669906962,3.026398085,2.549555453,3.141452886,5.354188452,0.334278287,72.22716942,0.221815049,0.836244446,0.944065917,6.753332196,8.920466667,0.722680412,5.644457776,5.433882907,1.682660295,1.132948415,4.971728395,35.23264004,1.214720228,15.59072385,0.0810903,1.258359177,1.76942898,12.09139353,7.938169078,1.181531863,10.90270963,0.59621616,1.742524485,3.573493395,1.895620194,36.98967422,18.80910116,30.47744353,0.736070843,1.344929725,1.447770597,4.190831074,20.1751499,1.553837971,3.567964878,4.48266327,13.38800815,3.297468154,40.12844218,1.15552219,8.257153373,33.47899136,5.946416726,1.635576685,27.23560742,102.4849132,2.3630835,1.252428348,3.182758911,12.9395576,3.72051447,0.415062252,22.68815603,75.06234656,7.94669655,4.015535361,1.654058954,6.487607749,2.1852625,14.2229057,10.23725132,1.446904886,20.65181066,43.95144807,5.101170019,0.58786001,0.503559626,7.344172036,2.588850482,7.225768456,5.693777202,1.863188334,79.90433958,14.97281044,0.750239165,6.090628759,0.491472338,4.97524271,4.601039572,0.148764193,1.890849317,2.688029783,2.295512318,1.425003686,0.060466277,12.61902415,5.107683366,3.729704552,0.566520583,1.579153277
E1-AK-4-B,5.069007766,2.393413426,3.279441397,2.548858822,2.04989972,5.930906959,5.258895664,0.442980042,104.7085374,0.2059414,1.284263408,0.885499265,4.0834994,11.37076593,0.999515761,3.728276404,4.899557809,1.468887772,2.388221412,3.434107014,33.66695333,2.025433366,12.17136156,0.275979416,1.049288609,3.185127823,16.46338848,6.586501491,1.086187538,8.77468553,0.494792467,2.304076465,3.520965831,3.947907287,26.97365644,23.57740445,27.51562824,1.419876295,1.494786021,2.502153685,4.60685325,22.87022017,1.696750191,3.643820978,7.891532328,14.92774505,2.440807427,29.84169955,0.926532084,6.903045838,24.54406411,4.417927573,1.943860477,33.57719786,81.34397238,2.308566989,1.222110119,2.900555277,18.41443413,7.082109263,0.349407168,18.06846123,59.96775717,6.232661816,3.715896323,1.662891399,5.980100876,1.73738503,18.20400692,9.891768105,2.225556798,20.53816852,56.15177738,3.339502024,0.358649507,1.255414334,9.440366754,5.868440094,11.23314347,6.73243577,2.443235491,72.83485442,12.33712744,1.242464489,5.838692396,0.752993033,4.023507138,6.73048531,0.456884708,1.625368611,3.696122268,2.16208516,1.615652174,0.219526585,10.85288098,5.898639893,3.319124099,0.711371017,1.314757922
E1-AK-4-C,6.748506006,1.894821165,2.982885083,1.977881847,2.036998226,7.743169382,4.379560581,0.389056256,126.5371968,0.269521572,1.489824753,0.802439472,3.164794943,13.18073912,1.303870312,3.590844414,4.610937899,1.349365848,2.996135665,2.492542691,30.52042832,2.16145453,10.68188608,0.564201713,0.960563761,3.761961752,16.61188962,6.084246331,0.900111889,9.027138873,0.452628423,2.27014523,3.684430869,3.551124366,22.68427829,20.71452754,27.20863581,1.587716967,1.666046634,2.522675744,4.37519029,17.8342872,1.67047272,3.134774597,7.572638606,12.78147968,1.730097022,24.55363972,0.865971782,6.731382459,25.66942906,3.291487297,1.68093995,31.05299719,88.11870764,1.925645358,1.152572321,2.587237597,16.4569563,6.871465112,0.356425488,16.14977927,62.34717646,5.150179329,3.041763955,1.642098327,5.380448339,1.87369029,17.13486661,9.482711674,2.477418578,32.68435922,53.71437644,3.380007865,0.357545331,1.41313468,8.411542458,6.426056339,10.19449771,6.823199591,2.459148179,67.80163883,12.97260533,1.380615743,5.119966798,0.78172771,3.933900604,6.734892573,0.725853288,1.485948114,5.55323365,1.811711394,1.653805262,0.313106734,10.10986392,5.74293992,3.328852356,0.79336902,1.240985967
E1-AK-4-D,9.140242688,1.152614109,3.258001825,1.656856746,1.861380985,8.800069366,3.777716249,0.484593988,134.9867589,0.330971817,1.554512201,0.885181555,2.288817839,13.31796113,2.773960786,2.397427979,4.263297491,1.53439483,2.661524467,1.595730959,21.97944471,1.869310154,7.547442373,1.046498914,1.618144556,2.698775524,13.08335117,5.651745078,0.804023478,10.90946664,0.584738847,2.480084059,4.780753395,2.557125407,18.30512988,18.89801311,28.25804507,2.075774347,1.805173928,1.848008532,4.577824618,13.32741551,1.691773392,2.196109577,5.936615221,12.13547623,1.327446714,15.62794579,0.773449806,7.713440053,27.59659244,2.743713959,1.66477166,30.95915081,102.8577568,1.59963925,1.534776281,2.978360549,15.55833887,6.496294449,0.373466653,12.8218471,69.24966465,4.842458987,2.725356928,1.744256145,6.093562387,2.204404606,13.92728758,9.531933284,2.857710082,42.7469763,54.61557448,3.491116806,0.334187354,1.330906523,5.588522346,5.800500014,6.816996879,6.604218597,2.22896114,67.08492362,16.69756177,1.376936187,3.565227311,0.94896684,4.396893014,5.994395599,1.337598222,1.525045431,9.727107272,0.776206442,1.502579949,0.30660379,10.35998722,5.916377762,3.459568952,0.892868705,1.381285965
E1-AK-4-E,5.980023174,2.146020935,3.162527108,2.077740378,2.090263533,8.090392902,4.153165952,0.410321754,111.0147597,0.248603898,1.491062322,0.80840663,3.301063509,13.36605615,1.497523746,3.151969556,4.569404953,1.340027909,3.39023302,2.310313328,32.06780157,2.23532993,9.907316842,0.59378568,1.011807792,4.208214389,17.71259997,5.298248879,0.832349127,8.855152079,0.523764678,2.418359118,3.612189008,4.143339671,22.49935466,21.23363162,24.8759483,1.589651152,1.712847089,2.343655313,4.438006555,18.92256692,1.776971348,2.993596633,8.417725099,12.49148982,1.853726853,22.58149587,0.789776944,7.004315955,23.85932747,3.253003816,1.550469294,29.86449016,79.99156624,1.942245738,1.260288798,2.654918459,19.25707108,8.527622372,0.335907867,17.12615366,67.8111841,5.211420158,3.142791462,1.622125464,5.627367655,2.046696757,17.75383278,9.171054309,2.800654515,40.84613031,53.52567322,3.604844445,0.376381288,1.631780505,8.950489991,7.074540137,12.17841758,7.078889142,2.442842625,70.75883602,11.76623815,1.330989012,5.551428517,0.829868747,4.242068767,6.775342102,0.78345277,1.487925173,4.854011447,1.583175835,1.765742192,0.30585608,10.2366419,6.050155247,3.504272939,0.761012735,1.347901608
E1-KL-0-A,7.525348347,2.434681918,2.884211398,1.784747656,1.569948712,6.684926837,3.929987284,0.456516667,96.06818092,0.241011273,1.269539439,1.240816832,5.161652659,15.86893283,1.757119455,3.715854026,5.113844872,2.304568478,3.302507377,2.27044714,35.48446225,2.244909378,9.728254641,0.553058444,1.805628738,3.654056363,17.33130294,6.040408274,1.376719881,8.906541235,0.86196316,2.023522248,4.527091014,3.306485303,23.96897322,22.97080153,37.55853065,1.673944657,1.916296731,1.709696252,5.0996757,16.5034408,2.027602937,3.085544416,6.249354088,15.46355252,1.397512512,25.63871431,0.844636779,8.835732296,21.18257491,3.513891792,1.974634916,31.75427962,70.69428548,2.158486192,2.700334785,7.893271963,12.96735456,5.097710253,0.124550167,15.21293547,99.35980029,5.702387182,3.229443107,1.674348577,4.808250977,3.105668769,13.06769612,9.29636822,2.549996029,42.64964283,37.96796667,2.575079191,0.273652774,1.227290782,6.949482431,5.414592193,6.984361632,6.054897754,2.192747141,63.44693193,11.53186449,1.385449664,4.680616808,0.843229544,5.111129851,6.914094115,0.7982062,1.98993925,5.312168373,1.449534037,1.701979326,0.254680176,12.00553686,6.714022242,4.646717356,0.640436091,1.842223531
E1-KL-0-B,7.14586736,1.930184373,3.237749686,3.300849858,1.741214796,4.52494705,3.904767452,0.327269062,71.43785644,0.226157798,1.053332802,1.434530011,6.124196258,19.85422981,1.796410484,7.137510312,6.474331904,2.634142834,2.284471565,4.082014392,42.33665696,1.796215446,16.39957866,0.171456523,2.145277352,2.795815187,14.22916724,8.610874315,2.852543326,8.435550863,1.016425127,1.466756476,4.193727526,2.700841911,37.02716405,27.82547999,36.89279853,1.160458157,1.493183103,1.087539021,5.937612728,20.95907719,1.779298671,3.198678886,6.161772339,17.3283767,2.1430827,35.95360851,1.216400901,8.461673808,21.0422142,5.381820258,1.76851671,25.07236775,67.18366939,2.841224188,2.733098485,7.61407808,9.318235501,2.996642846,0.116928712,16.4495214,101.2392602,8.452318403,3.403613909,1.902131031,4.718413275,3.216053112,11.97507444,11.93910867,2.092629877,40.33593604,35.52704497,2.938618338,0.360658324,0.757075732,6.982098283,3.456143972,6.755874344,4.735820226,1.889844294,54.89376407,10.70262587,0.983329946,4.672184334,0.575644588,5.333967136,4.498668054,0.393577995,2.215028845,3.120450083,1.772772587,1.316989265,0.104336768,12.63151695,5.410265795,5.074521105,0.493392876,2.181802369
