"","corr...38. R","corr...38. sig","massloss R","massloss sig","cellulase R","cellulase sig","chitinase R","chitinase sig","phosphatase R","phosphatase sig","protease R","protease sig","phenoloxydase R","phenoloxydase sig","peroxydase R","peroxydase sig","cellulase2phenolxydase R","cellulase2phenolxydase sig","cellulase2peroxydase R","cellulase2peroxydase sig","chitinase2phenoloxydase R","chitinase2phenoloxydase sig","chitinase2peroxydase R","chitinase2peroxydase sig","phosphatase2phenoloxydase R","phosphatase2phenoloxydase sig","phosphatase2peroxydase R","phosphatase2peroxydase sig","protase2phenoloxydase R","protase2phenoloxydase sig","protease2peroxydase R","protease2peroxydase sig","aa_conc R","aa_conc sig","g_prot_depoly R","g_prot_depoly sig","g_aa_immo R","g_aa_immo sig","g_n_min R","g_n_min sig","g_nh4_immo R","g_nh4_immo sig","g_nitrifi R","g_nitrifi sig","g_n03_immo R","g_n03_immo sig","g_p_min R","g_p_min sig","g_p_immo R","g_p_immo sig","g_glucan_depoly R","g_glucan_depoly sig","net_glucan_depoly R","net_glucan_depoly sig","g_glucose_consumption R","g_glucose_consumption sig","glucose_conc R","glucose_conc sig","C_mic R","C_mic sig","N_.mic R","N_.mic sig","P_mic R","P_mic sig","C.N_mic R","C.N_mic sig","C.Pmic R","C.Pmic sig","N.Pmic R","N.Pmic sig","total.PFLA.content R","total.PFLA.content sig","identified.PLFA.content R","identified.PLFA.content sig","approx..Fungal.Biomass R","approx..Fungal.Biomass sig","main.fungal.marker.18.2.9.12.c R","main.fungal.marker.18.2.9.12.c sig","Sum.of.gram.positiv.markers R","Sum.of.gram.positiv.markers sig","Sum.of.general.bacterial.markers.incl..gram. R","Sum.of.general.bacterial.markers.incl..gram. sig","ratioF.B.1 R","ratioF.B.1 sig","ratioF.B.2 R","ratioF.B.2 sig","ratioF.B.3 R","ratioF.B.3 sig","al R","al sig","ar R","ar sig","bf R","bf sig","c R","c sig","cp R","cp sig","cut0 R","cut0 sig","cut1 R","cut1 sig","f R","f sig","g R","g sig","ind R","ind sig","o R","o sig","p R","p sig","ph R","ph sig","Ph R","Ph sig","short R","short sig","sy R","sy sig","ter R","ter sig","unk R","unk sig","al.1 R","al.1 sig","C R","C sig","Cut R","Cut sig","L R","L sig","N R","N sig","non R","non sig","Ph.1 R","Ph.1 sig","unk.1 R","unk.1 sig","adf R","adf sig","cellulose R","cellulose sig","llignin_extr R","llignin_extr sig","starch R","starch sig","C_lit R","C_lit sig","N_lit R","N_lit sig","P_lit R","P_lit sig","C.N_lit R","C.N_lit sig","C.P_lit R","C.P_lit sig","N.P_lit R","N.P_lit sig","NH4.concentration R","NH4.concentration sig","NO3.concentration R","NO3.concentration sig","PO4.concentration R","PO4.concentration sig","DOC R","DOC sig","TN R","TN sig","DON R","DON sig","K.litter R","K.litter sig","CA.litter R","CA.litter sig","MG.litter R","MG.litter sig","FE.litter R","FE.litter sig","MN.litter R","MN.litter sig","ZN.litter R","ZN.litter sig","corr...60. R","corr...60. sig","recidx R","recidx sig","L_PH R","L_PH sig"
"adf","-0.285415513440256","n.s.","-0.363981370062033","n.s.","-0.588377221347966","**","-0.515321435118149","*","-0.203557138643094","n.s.","-0.402361502419565",".","-0.55120711467191","*","-0.653639807915203","**","-0.194646853288044","n.s.","-0.1472863927225","n.s.","-0.201571259909434","n.s.","-0.115562392726747","n.s.","0.43894571410366",".","0.668416224764284","**","0.261329554073229","n.s.","0.48246009600266","*","-0.161915448852322","n.s.","-0.252981644845589","n.s.","-0.142978335310646","n.s.","-0.234415093889464","n.s.","-0.241284387687976","n.s.","-0.444772403298491",".","-0.441580467930937",".","-0.579303783097357","*","0.108290025334662","n.s.","0.18058216564315","n.s.","-0.270638762014647","n.s.","0.215179119040716","n.s.","0.378429567401822",".","-0.688032993015341","***","-0.404911756071172",".","-0.011803008384852","n.s.","-0.684130174568091","***","-0.594574453101386","**","-0.425732133863425",".","-0.129135186387665","n.s.","-0.128764245622729","n.s.","-0.215120078095586","n.s.","-0.215119886524473","n.s.","-0.123953277438536","n.s.","-0.113330110980334","n.s.","-0.0823543210328718","n.s.","-0.129759903776434","n.s.","0.0540979365483776","n.s.","0.0635204872638152","n.s.","-0.174246864226897","n.s.","0.681792987306576","***","-0.115144257890746","n.s.","-0.524949932087566","*","-0.323604184446188","n.s.","-0.666479255365454","**","0.0256784865592506","n.s.","-0.714543194354105","***","0.124242632867795","n.s.","0.276348698990598","n.s.","-0.268709957606835","n.s.","0.721079275991431","***","0.842806138055601","***","0.165541204613437","n.s.","-0.676999207744349","**","0.489040083692722","*","-0.18329973503982","n.s.","0.0913314882904568","n.s.","-0.159102181796695","n.s.","-0.543788776776853","*","-0.724564558816808","***","-0.199054613297831","n.s.","0.193918514707132","n.s.","0.84284064725047","***","0.415335629178417",".","1","***","0.922456882135635","***","0.983770257458044","***","-0.393573964218147","n.s.","0.509854553045233","*","-0.33574100113192","n.s.","-0.690774893808445","***","0.343610044430793","n.s.","0.741108940622401","***","0.656942846310636","**","-0.476501217924289","*","-0.0985023399721984","n.s.","-0.789889450469514","***","-0.480063290546195","*","-0.284042841945832","n.s.","0.500187222814027","*","0.0473175230941196","n.s.","-0.289625057171304","n.s.","0.153563523625307","n.s.","-0.308708885916877","n.s.","-0.332258050907843","n.s.","-0.34349002603408","n.s.","0.24081267196069","n.s.","-0.0519434953831165","n.s.","0.416769596834022","."
"cellulose","-0.356772757029409","n.s.","-0.342886153582463","n.s.","-0.611487153161535","**","-0.564579162043967","**","-0.234403627029426","n.s.","-0.393748992746711",".","-0.596877410886598","**","-0.678434033639474","**","-0.11798998776922","n.s.","-0.104180517932151","n.s.","-0.184923656494316","n.s.","-0.12468331443694","n.s.","0.511123965696802","*","0.653312889156499","**","0.326565042958203","n.s.","0.472669589704118","*","-0.21630694922362","n.s.","-0.226284307460932","n.s.","-0.19020940374952","n.s.","-0.334623386798641","n.s.","-0.337967142075035","n.s.","-0.468918529218176","*","-0.449220512574549",".","-0.637873912786401","**","-0.0180576451354888","n.s.","0.0835482283747628","n.s.","-0.193018042834351","n.s.","0.126540810033932","n.s.","0.300405901300075","n.s.","-0.656704420918862","**","-0.409596865811157",".","-0.0540028717249142","n.s.","-0.581370862767664","**","-0.508276047439358","*","-0.355497399156748","n.s.","-0.203509924306627","n.s.","-0.20554814736847","n.s.","-0.243181223679923","n.s.","-0.243181090565461","n.s.","-0.149994012958372","n.s.","-0.204078005449428","n.s.","-0.0993670039164964","n.s.","-0.0305920645614443","n.s.","0.146695746962503","n.s.","-0.0195238915376607","n.s.","-0.256378140324355","n.s.","0.71097525522258","***","-0.128698637344529","n.s.","-0.577665056660034","**","-0.339550285017974","n.s.","-0.704275565034211","***","0.0624301708873638","n.s.","-0.697917222312668","***","0.02188894092834","n.s.","0.182614484522261","n.s.","-0.366288642024398","n.s.","0.71412271814974","***","0.806496835322752","***","0.126768061948898","n.s.","-0.596175172840849","**","0.500255932148816","*","-0.0769382587666642","n.s.","-0.00382325525683347","n.s.","-0.14843934304943","n.s.","-0.573522665621471","**","-0.681578101639722","***","-0.302285010420813","n.s.","0.127484258513966","n.s.","0.80674452472067","***","0.495858671024548","*","0.922456882135635","***","1","***","0.838206672207438","***","-0.430378362682577",".","0.400764508418681",".","-0.43258136384041",".","-0.720752873219487","***","0.434308807019068",".","0.736397610416582","***","0.623239652411479","**","-0.517237566788611","*","-0.193353008148316","n.s.","-0.741539377977939","***","-0.529470460789052","*","-0.341067774732431","n.s.","0.548653896176923","*","-0.0692674011320834","n.s.","-0.168698873044036","n.s.","0.200817197433443","n.s.","-0.171962623656125","n.s.","-0.41477862098699",".","-0.32999580300632","n.s.","0.269835600528544","n.s.","-0.00817438817001423","n.s.","0.421711592187301","."
"llignin_extr","-0.237335826521747","n.s.","-0.354761087327838","n.s.","-0.546884933288158","*","-0.465495732390965","*","-0.178582633162292","n.s.","-0.385334049842569",".","-0.501173130044077","*","-0.607953718637388","**","-0.220097911435359","n.s.","-0.159620816317852","n.s.","-0.198772205027176","n.s.","-0.10528341738583","n.s.","0.382460243069357",".","0.640499322574539","**","0.217353932776001","n.s.","0.461793456780264","*","-0.128175205019683","n.s.","-0.252166392359366","n.s.","-0.113555721452978","n.s.","-0.172465843324484","n.s.","-0.180607124636071","n.s.","-0.410250068457829",".","-0.414900744651539",".","-0.517538471521628","*","0.160171859297408","n.s.","0.216238609451974","n.s.","-0.29276948146602","n.s.","0.245125574844361","n.s.","0.394910560345251",".","-0.666631446810897","**","-0.381571373201439",".","0.0084252829402445","n.s.","-0.696128432473386","***","-0.603603703323079","**","-0.436120950705326",".","-0.088805677319939","n.s.","-0.0873686998340783","n.s.","-0.19112267723832","n.s.","-0.191122469435765","n.s.","-0.105677345802449","n.s.","-0.0664566304789016","n.s.","-0.0703421666148633","n.s.","-0.167598504007525","n.s.","0.0095165804340819","n.s.","0.098793877031129","n.s.","-0.126970485055866","n.s.","0.632596118624861","**","-0.102827081940496","n.s.","-0.4730142127484","*","-0.299279711438982","n.s.","-0.614079569781866","**","0.00725661304258377","n.s.","-0.684923189666983","***","0.165315888018018","n.s.","0.305465867091552","n.s.","-0.209317587515591","n.s.","0.686624046612517","***","0.815629734525073","***","0.174908405654935","n.s.","-0.67917628328281","***","0.458267192694536","*","-0.223148926606029","n.s.","0.130779216048857","n.s.","-0.155741928250113","n.s.","-0.50154848554515","*","-0.706671292233611","***","-0.140676348100519","n.s.","0.214657501657805","n.s.","0.815563369284243","***","0.356205836895203","n.s.","0.983770257458044","***","0.838206672207438","***","1","***","-0.353854962003746","n.s.","0.53390373286491","*","-0.27318820118522","n.s.","-0.640739046329905","**","0.28350015609344","n.s.","0.704563479671085","***","0.638269909927725","**","-0.432664749033025",".","-0.0492739643582346","n.s.","-0.771074506345884","***","-0.432010981158597",".","-0.242695617383663","n.s.","0.451520301042635","*","0.099024946426618","n.s.","-0.330685409656737","n.s.","0.123577011472796","n.s.","-0.356123875486058","n.s.","-0.276542354443129","n.s.","-0.331808414452975","n.s.","0.214738327520443","n.s.","-0.0695696326303248","n.s.","0.392689858132278","."
"starch","-0.125128805313317","n.s.","-0.208749339276359","n.s.","-0.0182217669133664","n.s.","-0.115529231526186","n.s.","-0.175618515904803","n.s.","-0.00637756954339471","n.s.","-0.123312164274356","n.s.","-0.0919469025505508","n.s.","0.104597448941256","n.s.","0.028420258304119","n.s.","-0.019243965887096","n.s.","-0.100412284393301","n.s.","0.166609527170494","n.s.","-0.0102147395279146","n.s.","0.222224207508874","n.s.","0.0806360467528647","n.s.","-0.35814219498929","n.s.","-0.443616628455259",".","-0.456805587459644",".","-0.246908514273757","n.s.","-0.258520666243563","n.s.","-0.232723494739668","n.s.","-0.17384272787824","n.s.","-0.0351060464372476","n.s.","-0.360830897507398","n.s.","-0.32014424558302","n.s.","0.39431650954169","n.s.","-0.38570934669169","n.s.","-0.394144166474095","n.s.","0.0420470615595207","n.s.","-0.0138124683602513","n.s.","0.0678275206739873","n.s.","0.116252449574375","n.s.","-0.0917045449955579","n.s.","-0.225440081280932","n.s.","0.194700111972363","n.s.","0.193560645206724","n.s.","0.317081763907319","n.s.","0.317081869674741","n.s.","0.44040854593327",".","0.157133907395043","n.s.","-0.351078989699597","n.s.","-0.13352658230015","n.s.","0.0233634906734657","n.s.","-0.380638248121741","n.s.","0.00761739478007121","n.s.","-0.0737666624300479","n.s.","0.332078916585911","n.s.","0.161216979219751","n.s.","-0.188405407211928","n.s.","0.0692168574091854","n.s.","0.368516346997424","n.s.","0.11333422603283","n.s.","-0.333476017125694","n.s.","-0.0461780176273468","n.s.","-0.0416304337669404","n.s.","-0.524745092393622","*","-0.278626260775117","n.s.","-0.0503256551420072","n.s.","-0.0343934897831805","n.s.","0.131544356181296","n.s.","0.227348914097881","n.s.","-0.292486898851256","n.s.","0.467464803972858",".","-0.046439437256065","n.s.","0.0530196754429701","n.s.","-0.106913605937425","n.s.","-0.00226515075529005","n.s.","-0.281135094746969","n.s.","0.0355952473535905","n.s.","-0.393573964218147","n.s.","-0.430378362682577",".","-0.353854962003746","n.s.","1","***","-0.257080176966312","n.s.","-0.143110737245352","n.s.","0.153822093639295","n.s.","0.125618135668695","n.s.","-0.232289752962851","n.s.","-0.296386492590591","n.s.","-0.138712398611111","n.s.","-0.191479854037976","n.s.","0.199302079229547","n.s.","-0.120474322482896","n.s.","-0.128350102651034","n.s.","0.170165262093211","n.s.","-0.290519917143666","n.s.","0.34171971763877","n.s.","0.208342871363015","n.s.","0.220198673921691","n.s.","-0.139158083360301","n.s.","-0.0467519937391467","n.s.","-0.666044780897248","**","0.344145332973474","n.s.","-0.505768804789779","*"
"C_lit","0.0830687474694275","n.s.","0.128664430138871","n.s.","-0.214034901732473","n.s.","-0.144016982169647","n.s.","-0.175681936807955","n.s.","-0.21539595103788","n.s.","-0.0221080608863831","n.s.","-0.107403413806325","n.s.","-0.60162667156119","**","-0.546829231472714","*","-0.472630960850362","*","-0.351305571444407","n.s.","-0.000680865251298336","n.s.","0.175539522955269","n.s.","0.0145746866924869","n.s.","0.167732534159712","n.s.","0.103845835000234","n.s.","0.140700033802045","n.s.","0.275513551584493","n.s.","0.0454708108230221","n.s.","-0.00301135103344308","n.s.","-0.127488836273823","n.s.","-0.123377652818707","n.s.","-0.13691184067581","n.s.","0.406120484310317",".","-0.00620109287701162","n.s.","-0.376164774401077","n.s.","0.0939968091413412","n.s.","0.256295689448708","n.s.","0.0310253180836727","n.s.","0.277573867044887","n.s.","0.493260348065374","*","-0.414284853140068",".","-0.398131347961275",".","-0.381538171164626",".","-0.137427689407405","n.s.","-0.121886957405841","n.s.","-0.149682081305897","n.s.","-0.149681934764093","n.s.","-0.360215945834212","n.s.","-0.106727566358123","n.s.","0.282135172815183","n.s.","-0.189947842327332","n.s.","0.0202426485346603","n.s.","0.400023745103655",".","0.184103281810231","n.s.","0.436341725365135",".","-0.256630578590402","n.s.","-0.367029780380144","n.s.","-0.165367054470748","n.s.","-0.313368440273794","n.s.","-0.151989951438725","n.s.","-0.678993197462102","***","0.635591990606307","**","0.22981245156608","n.s.","0.356668824092145","n.s.","0.66150404142152","**","0.77344785934043","***","0.162637382675707","n.s.","-0.707173669582235","***","0.386240206733944",".","-0.37303322882765","n.s.","0.638410649933079","**","-0.308098312142423","n.s.","-0.261748394769637","n.s.","-0.71415541759586","***","0.43219529595838",".","0.295992787771757","n.s.","0.773477441458347","***","0.102703258260072","n.s.","0.509854553045233","*","0.400764508418681",".","0.53390373286491","*","-0.257080176966312","n.s.","1","***","0.201541253739479","n.s.","-0.351494897854083","n.s.","-0.126321246350588","n.s.","0.456101513034194","*","0.498026612385572","*","-0.0356381041800737","n.s.","0.138851222603198","n.s.","-0.635562019420151","**","-0.123349776256892","n.s.","-0.0198380314913983","n.s.","-0.00773048918229062","n.s.","0.218125684374325","n.s.","-0.711003108476443","***","0.353969351044815","n.s.","-0.791118348670832","***","-0.19364042982974","n.s.","-0.257122433050475","n.s.","0.442364901375016",".","-0.083219258405137","n.s.","0.286732981696696","n.s."
"N_lit","0.808811597882483","***","0.472608475950436","*","0.78801509029239","***","0.829062270175316","***","0.499270726302366","*","0.0442297454518682","n.s.","0.860026255016332","***","0.851442501267809","***","0.003475520524316","n.s.","0.1562950091452","n.s.","0.167411953499007","n.s.","0.284904073757306","n.s.","-0.69354207250559","***","-0.726531569530277","***","-0.693872575551202","***","-0.760529736339766","***","0.720309770386966","***","0.545948692760765","*","0.496713491692976","*","0.91480106287833","***","0.901974396080053","***","0.826074535100471","***","0.792151464759946","***","0.780835701942628","***","0.577570171079414","*","0.406178523093853",".","-0.53480559818453","*","0.501504680319221","*","0.424270268509668",".","0.665019689607022","**","0.475360190810363","*","0.115668214729533","n.s.","0.520930176129844","*","0.570726504031758","**","0.47715648703959","*","0.152009962088954","n.s.","0.167136859563259","n.s.","-0.166777352732048","n.s.","-0.166777545178679","n.s.","-0.182860227116798","n.s.","0.268741616266944","n.s.","0.102775796096773","n.s.","0.0178721808462874","n.s.","-0.62090529245372","**","0.857501540558244","***","0.794148659954587","***","-0.647386433215773","**","-0.728794573379688","***","0.568187575959706","**","0.731126724919959","***","0.83448194072942","***","-0.720685487174719","***","0.277277559721826","n.s.","0.789704904653365","***","-0.447528799179174","*","0.866765259176702","***","0.224962613178765","n.s.","-0.170941951514105","n.s.","0.31875071982077","n.s.","0.347859149828131","n.s.","-0.678770056019691","**","-0.590714649997205","**","0.75334588102686","***","-0.689931483202289","***","0.830531210914824","***","0.315355626774897","n.s.","0.891896444925562","***","0.437636620661041",".","-0.167643585584329","n.s.","-0.804595573270397","***","-0.33574100113192","n.s.","-0.43258136384041",".","-0.27318820118522","n.s.","-0.143110737245352","n.s.","0.201541253739479","n.s.","1","***","0.435214403668128",".","-0.990518748896564","***","-0.287128607832219","n.s.","0.0290951399769559","n.s.","0.813551570330886","***","0.60000102016132","**","0.299391760631047","n.s.","0.840187139553421","***","0.740991187870938","***","-0.821726909055525","***","0.663977739651013","**","-0.596807971381522","**","-0.378291277930939","n.s.","-0.595054543520768","**","0.642496112227634","**","0.483676659045822","*","0.222388020876942","n.s.","-0.596561997274498","**","0.243029066006298","n.s."
"P_lit","0.267681519598076","n.s.","0.568194407361159","**","0.502815125582709","*","0.42134102024625",".","0.0955969739996154","n.s.","0.118365923067515","n.s.","0.57410878211393","**","0.5683619478576","**","-0.118323882765982","n.s.","0.012426432474238","n.s.","-0.12987597056581","n.s.","-0.0812684031364156","n.s.","-0.512760195086721","*","-0.388522156248899",".","-0.366897976976156","n.s.","-0.294457526020801","n.s.","0.167999741581493","n.s.","0.234309208599081","n.s.","0.248822802846054","n.s.","0.313861611329718","n.s.","0.347386595062823","n.s.","0.439544282965672",".","0.414947895494271",".","0.801281755516544","***","0.347288332726759","n.s.","0.203315292978369","n.s.","0.0193027228395416","n.s.","0.157451641002448","n.s.","-0.166375326512835","n.s.","0.74639700586395","***","0.706848357445093","***","0.376738258735122","n.s.","0.327360995154399","n.s.","0.359092420837141","n.s.","0.286362269930187","n.s.","0.269049390362639","n.s.","0.275146232744908","n.s.","0.327232833419307","n.s.","0.327232415555271","n.s.","0.0180423391404985","n.s.","0.253554893291274","n.s.","0.312822684746347","n.s.","0.161179859018367","n.s.","0.00667741213050915","n.s.","0.0776381705828825","n.s.","0.109809493116184","n.s.","-0.664157377971826","**","0.00761513929804452","n.s.","0.25600181024707","n.s.","0.182533310093322","n.s.","0.599316980216862","**","-0.0128069525424323","n.s.","0.626738323701285","**","0.0464099702610086","n.s.","-0.148046495152165","n.s.","0.47717821363598","*","-0.56041437723063","*","-0.733529704833618","***","-0.491694184103252","*","0.668203422703024","**","-0.331352024564658","n.s.","0.31899646200284","n.s.","0.261700225761701","n.s.","0.0582703779515016","n.s.","0.43918817663754",".","0.665399261996894","**","0.409521067291822",".","-0.466864628663158","*","-0.732961634754968","***","-0.344065668474351","n.s.","-0.690774893808445","***","-0.720752873219487","***","-0.640739046329905","**","0.153822093639295","n.s.","-0.351494897854083","n.s.","0.435214403668128",".","1","***","-0.418776820157859",".","-0.961997858757561","***","-0.85521005922309","***","0.465828368239457","*","0.0383685001816164","n.s.","0.78438394548171","***","0.456087923403409","*","0.178255822384708","n.s.","-0.536092676769999","*","0.20043881059116","n.s.","0.100567081635751","n.s.","-0.169056621941459","n.s.","0.032640702359743","n.s.","0.581323402725275","**","0.555007093978736","*","-0.165721014058655","n.s.","0.187011195256988","n.s.","-0.295078475878619","n.s."
"C.N_lit","-0.827385067791151","***","-0.449252298348977","*","-0.83933822963539","***","-0.86583149333927","***","-0.573380740544633","**","-0.0614886823695234","n.s.","-0.871287375200013","***","-0.874403815756124","***","-0.104657573359115","n.s.","-0.257521649339181","n.s.","-0.249021023572455","n.s.","-0.357885581435915","n.s.","0.690571741170847","***","0.749961346983542","***","0.71660200826929","***","0.805807500437618","***","-0.76669372483025","***","-0.563136890504087","**","-0.473893727167236","*","-0.926960785312664","***","-0.916137014928226","***","-0.8621598923854","***","-0.833888123631376","***","-0.766375293347772","***","-0.533751487930715","*","-0.3965307903025",".","0.520743157185142","*","-0.492868204466969","*","-0.44011210315675",".","-0.652704500411867","**","-0.418207285241879",".","-0.0365721727587647","n.s.","-0.586373478472682","**","-0.634683490143241","**","-0.531754435799649","*","-0.202148557249178","n.s.","-0.214763183465702","n.s.","0.120367919618607","n.s.","0.120368076843702","n.s.","0.121687306974316","n.s.","-0.316371634577751","n.s.","-0.0758019822151168","n.s.","-0.00617314859265905","n.s.","0.667179815994462","**","-0.86139602743614","***","-0.817454105588798","***","0.687610298557557","***","0.75475927342624","***","-0.63910901735619","**","-0.783702915319881","***","-0.868694840125594","***","0.765461611237058","***","-0.337866882137447","n.s.","-0.75904407006418","***","0.452953779290139","*","-0.835042445122288","***","-0.217983353475014","n.s.","0.201708186742052","n.s.","-0.352919989480154","n.s.","-0.393379822224371",".","0.742561872072439","***","0.627017419094425","**","-0.703417949004663","***","0.718327851416929","***","-0.874959751459405","***","-0.372022635966043","n.s.","-0.858884867741845","***","-0.4629877208598","*","0.198238843642163","n.s.","0.849682050342069","***","0.343610044430793","n.s.","0.434308807019068",".","0.28350015609344","n.s.","0.125618135668695","n.s.","-0.126321246350588","n.s.","-0.990518748896564","***","-0.418776820157859",".","1","***","0.268648646842443","n.s.","-0.0514316434549357","n.s.","-0.852821960283036","***","-0.633382303221474","**","-0.30618062187601","n.s.","-0.880986219695047","***","-0.800575682430087","***","0.847127939451933","***","-0.692623418420054","***","0.580289651134597","**","0.447269624068224","*","0.564386078186606","**","-0.680720371164299","***","-0.517738493742242","*","-0.226993775071226","n.s.","0.652016655995732","**","-0.286592793665898","n.s."
"C.P_lit","-0.0927074042376873","n.s.","-0.491544094898556","*","-0.364744114179508","n.s.","-0.272186551008371","n.s.","0.0677899290230814","n.s.","-0.124286215237526","n.s.","-0.437717277450483",".","-0.454237669476543","*","0.133753122032086","n.s.","0.0919541870004876","n.s.","0.196265006980188","n.s.","0.213119163473783","n.s.","0.392176392338179",".","0.337788678463832","n.s.","0.202789944528137","n.s.","0.183418825182025","n.s.","0.0168923602500719","n.s.","-0.0994002084700068","n.s.","-0.158824694824238","n.s.","-0.156000351187121","n.s.","-0.193226983164374","n.s.","-0.300396505611288","n.s.","-0.273936867946418","n.s.","-0.738557430036315","***","-0.20735652867606","n.s.","-0.106406570258781","n.s.","-0.160400793389744","n.s.","-0.0281687014630511","n.s.","0.345006974040662","n.s.","-0.684839458067128","***","-0.665749823442755","**","-0.38641041347004",".","-0.271765564468507","n.s.","-0.279175367237731","n.s.","-0.207314213146302","n.s.","-0.193108899714655","n.s.","-0.196117825384219","n.s.","-0.315629541591303","n.s.","-0.315629137482985","n.s.","-0.0220696611438744","n.s.","-0.150376392704612","n.s.","-0.300969741633546","n.s.","-0.250833896614587","n.s.","-0.191189838076805","n.s.","0.131649688052996","n.s.","0.0607951179533308","n.s.","0.572971117982453","**","-0.186236333630798","n.s.","-0.158789751278421","n.s.","-0.0329240107745792","n.s.","-0.50085965999619","*","-0.205056280807656","n.s.","-0.60600097430676","**","0.138643628826153","n.s.","0.195126496758439","n.s.","-0.334409807417681","n.s.","0.708556604534518","***","0.8148857257999","***","0.491402090527651","*","-0.656154106144769","**","0.216225469095945","n.s.","-0.497924737249299","*","-0.0975169733570937","n.s.","-0.278055438764381","n.s.","-0.312110103905458","n.s.","-0.647421969263073","**","-0.251076258593709","n.s.","0.508824500852878","*","0.81502028932384","***","0.186312407508282","n.s.","0.741108940622401","***","0.736397610416582","***","0.704563479671085","***","-0.232289752962851","n.s.","0.456101513034194","*","-0.287128607832219","n.s.","-0.961997858757561","***","0.268648646842443","n.s.","1","***","0.947155043278472","***","-0.315704101385034","n.s.","0.148689820764581","n.s.","-0.863833618124662","***","-0.304114665854915","n.s.","0.000646279804474694","n.s.","0.388128916589066",".","0.0588433143006365","n.s.","-0.316987647302815","n.s.","-0.00560348119138149","n.s.","-0.231767223606328","n.s.","-0.372529190761263","n.s.","-0.431306589903698",".","0.3047860151525","n.s.","-0.366788516421209","n.s.","0.506328259225116","*"
"N.P_lit","0.179376155108178","n.s.","-0.373201987962146","n.s.","-0.100115456184159","n.s.","0.00901351170949189","n.s.","0.26798897765352","n.s.","-0.106230452003252","n.s.","-0.165982140754809","n.s.","-0.182503124984039","n.s.","0.187756932028769","n.s.","0.198754916261714","n.s.","0.303718794866655","n.s.","0.358910523417344","n.s.","0.179802221653896","n.s.","0.105429372157165","n.s.","-0.0308711386748112","n.s.","-0.0788477106732148","n.s.","0.275652704468342","n.s.","0.0900287996614943","n.s.","-0.00998990289744813","n.s.","0.161359703146961","n.s.","0.121222672758368","n.s.","-0.0251378685279727","n.s.","-0.00628456022550349","n.s.","-0.46877125950501","*","0.00353258292425552","n.s.","0.0381600282908438","n.s.","-0.341692180837501","n.s.","0.149319780545888","n.s.","0.517738255321904","*","-0.508508293081792","*","-0.569472565285605","**","-0.409208593020155",".","-0.0845830813724288","n.s.","-0.073509786450863","n.s.","-0.0286146639717679","n.s.","-0.139757502805083","n.s.","-0.138847002009117","n.s.","-0.371982502874882","n.s.","-0.371982147204868","n.s.","-0.0655627986217957","n.s.","-0.0583335182822176","n.s.","-0.291405228255967","n.s.","-0.256309401686003","n.s.","-0.413023977523242",".","0.424014715980979",".","0.334281333862715","n.s.","0.353091900022433","n.s.","-0.445197145539975","*","0.0563980821550123","n.s.","0.235619557219004","n.s.","-0.228346408711545","n.s.","-0.474290785641939","*","-0.502198457571842","*","0.385385719217317",".","0.0509584533108901","n.s.","-0.0766315041419488","n.s.","0.805391005750945","***","0.770319962324842","***","0.624472507038796","**","-0.535048578085457","*","-0.033673509051859","n.s.","-0.724283901506869","***","0.123120331084196","n.s.","-0.53114465488789","*","-0.0272117107300205","n.s.","-0.533026307772009","*","0.0166694638278738","n.s.","0.676713087810119","**","0.771654439394247","***","-0.0970691781407077","n.s.","0.656942846310636","**","0.623239652411479","**","0.638269909927725","**","-0.296386492590591","n.s.","0.498026612385572","*","0.0290951399769559","n.s.","-0.85521005922309","***","-0.0514316434549357","n.s.","0.947155043278472","***","1","***","-0.046807436813112","n.s.","0.368872169925623","n.s.","-0.793997738416438","***","-0.021575104081667","n.s.","0.267801889138956","n.s.","0.124261479961956","n.s.","0.30306582612834","n.s.","-0.516055736144896","*","-0.181914197031354","n.s.","-0.418680844647996",".","-0.142988579988366","n.s.","-0.264294928351948","n.s.","0.392178462702883",".","-0.607287087110147","**","0.632283950797166","**"
