2.42,3.19,3.72,3.99,5.34,5.44,6,6.07,6.33,6.67,6.76,6.9,7.06,7.7,7.79,8.2,8.78,9.33,9.81,9.98,10.11,10.35,10.72,11.09,11.4,11.63,11.72,12.07,12.4,12.62,12.82,13.26,14.07,14.19,14.34,14.45,14.78,14.9,15.4,15.83,16.55,16.82,16.97,17.12,17.36,17.74,17.87,18.27,18.92,19,20.2,20.4,20.51,20.96,21.02,21.14,21.47,21.64,21.96,22.15,22.23,22.49,22.73,22.87,23.21,23.36,23.91,24.07,24.53,24.71,25.2,25.26,26.06,26.12,26.24,26.56,26.96,26.81,26.89,26.99,27.12,27.37,27.41,27.68,27.84,28.3,28.43,28.51,28.59,28.93,29.03,29.68,29.88,30.2,30.47,30.63,30.85,30.91,31.33,32.05,33.68,34.08,36.92
"E1-KL-4-A",565786735,9786731,184008294,21831438,2253896,4439736,2196849,2137793,9490831,4816208,474253,157168169,140473634,295197,1802867,1344592,1035254,3763688,23046746,3123604,3837327,5958186,1773414,4611885,2454483,39290771,2827984,11658725,1108950,1388692,4624900,20689287,5737034,784718,8062439,665964,2643015,4725190,4880210,29666862,30365020,46623474,2571263,2843129,2446598,6566088,19408465,2709607,3347772,7914865,18664666,2011158,26824703,1224386,10124499,28984542,4100194,2555719,39209245,90145418,2729735,2447871,4158987,16312321,6427517,16852896,100225621,8033120,3503603,2506072,5901872,3097234,16095649,13101917,3777862,89049278,45465767,4426954,466519,1802829,8321731,7840070,7792890,7922890,3130483,71222498,14640737,2126675,5396420,1247025,7522344,8732370,1580032,2147477,11365311,2317349,471841,471841,16169201,8005158,5957387,1143363,2358513
"E1-KL-4-B",708652307,10285172,125662331,37906990,2972716,4668511,2844447,2692767,8796919,5721005,581611,107103837,150952856,320099,1906919,1487442,1252599,4785545,24873301,2490604,5711439,7256440,2086394,4928376,3665864,49827472,3407666,16776329,695815,1419586,5351326,24839736,7401112,1066108,9179374,718305,2826146,6097243,6866762,37400604,40054065,52632708,2506312,2697824,2969968,7852900,27117766,2929556,4779989,9992494,23667873,2628702,41175592,1424076,10083567,31006746,5838247,2853287,46394719,97679968,3775314,2320458,4892683,19278864,7376458,21748622,99563321,9889446,4390854,2870822,6587455,2926562,17845797,15593423,3609932,70915907,48127330,4638770,601314,1660384,10807569,7216600,9157989,9211746,3280938,78929329,16095787,1921817,7714258,1181973,7311237,9526464,1060609,2326178,9143608,2883450,362178,362178,16613643,8344201,6564979,1166237,2594140
"E1-KL-4-C",945604170,11680915,20026719,109689229,14719790,8375719,5899685,3968819,67107990,16519535,1869581,19000160,176936181,591616,8393101,3245537,2231829,21298164,35159912,849444,8529150,9007093,3884153,5957271,6145469,79120406,4042660,27188221,3915789,2328542,6550951,32428278,10993710,2161358,13860311,1264451,10838108,8440107,8680421,60949402,41840962,65562974,3517355,4392685,9268276,8230641,33293224,5156216,10064576,10477817,22888597,4430871,43139554,2282843,17793261,56085155,6758922,2155392,68083543,143715250,3657844,4976014,9278281,37159014,16160960,31129264,162925526,11475791,8633408,2069957,14809149,4274382,37065704,12324155,3100065,74131190,91645281,8272087,953676,7281198,13574268,35460241,12507674,20943263,5412721,177384300,28713873,12179207,8880154,4656607,14791891,73135525,33342628,4926696,4853582,492111,4890610,4890610,36118499,17920950,13671356,1821491,5194172
"E1-KL-4-D",1109648167,12379327,12086565,105358730,13549135,10172400,6005194,4092733,45264884,15292148,1832282,13515282,197832241,569848,6211009,2867948,2507134,20245239,42385929,1331969,9466111,10748716,4287253,8159036,7063469,83152433,5295656,29211024,2567511,2998753,8226806,34392857,15221008,2743588,16321408,1448029,8023627,10617348,13816865,65041783,60723904,84486268,4367087,4147443,6796246,11586507,42576595,5038058,11969630,14060192,33730258,5051340,64044291,2560136,22184850,67824642,8246583,3364032,86126866,190268029,5277135,5605939,10593855,47462334,19177724,39390118,196776493,15280279,9992067,2864431,19128344,5401981,39180243,16674606,4043051,100620767,108931220,10942240,1226193,6695067,17010898,28694402,15593436,20723825,6299210,181091621,36683121,9920626,11945829,4142704,17222823,51750222,17151200,5585252,6017702,577285,3197240,3197240,42596053,18793933,16626433,2003382,1622758
"E1-KL-4-E",857696180,11079940,125583295,57715265,6705931,6342943,3298165,2587636,38413279,9986358,1148682,98570055,176850159,394626,3358038,3527759,1523948,9165641,30750451,1675326,5845686,7393009,2609423,5621533,4770125,52335371,3695002,20009311,1911609,1906920,5314560,23631410,10417872,1259769,10392736,1012438,4676105,8414438,8764767,41894102,42907499,64247456,3551736,3492376,4677840,9107527,27637465,3696780,7286573,9440435,25142708,2905344,41442552,1857237,15841668,45251635,6079014,2672944,64192337,147782317,3755795,4937309,6702523,27717680,11422026,24481683,140900513,11190307,6194882,2191775,12435977,3954291,25506274,12522306,3532658,82395204,72512161,7296487,793114,5047306,10298566,17584325,8281963,13597245,4596092,129317253,28494868,5995117,7257941,3127615,11359693,30820295,10734134,3758190,7786216,385550,1600905,1600905,30449985,12742337,13457984,1626763,5448899
"E1-OS-0-A",1033027334,14784605,52649551,118277811,16760333,7427633,3795263,141251,44206232,16655472,1711466,36713743,146059846,370818,5680960,1982127,2123276,38991609,10210471,3822969,10200494,7720580,4453601,1484024,8440309,29946907,1654693,31099242,1550827,27064,2004965,14535286,11509588,2641259,16389739,1614508,9118573,6450127,2318480,35441867,19415613,51963787,1467627,1684357,8381810,4286536,25233397,2043327,17978665,7753350,13357595,2581944,60695025,1736834,24438302,33000947,6131622,2576906,56348179,90918808,2718704,8990196,12271307,27331216,10964576,19101588,229278882,10433743,5760158,1501071,11371579,6518029,40024395,9077691,2828633,124542458,104618711,11435567,923510,7570682,15826748,29854896,17600555,20372493,4465961,136233627,28591945,9887725,11624432,3403300,15092353,46099648,5889676,5132099,3444173,246938,2710793,2710793,43227707,19890127,13838606,1460825,6053875
"E1-OS-0-B",572466986,12083072,380933776,30813968,3442649,4710983,2910386,2102135,24801367,6981714,547640,262123691,147228235,264297,2190519,1531579,1392966,6434197,11672102,2119470,4499732,5246314,2619390,2290332,3835158,21105358,1918541,15725958,1039753,2174459,2498979,10551463,7762765,1623253,7194360,963924,3831657,4632826,2967302,23787244,21988255,41856328,2044160,1426417,4282039,5314702,16624760,1601127,7171334,6004525,13694924,1367103,31449645,1109549,14621280,17657477,4219478,1945833,35594607,61074326,2053275,5052544,5920988,15316654,5841134,8700093,131722557,7150898,2999875,1413683,6940490,3980611,15811290,7868556,2651366,87887973,49879694,6475666,486381,2257062,6638630,7855314,5838676,7426884,2549497,67414554,15666629,2550647,4132345,1329166,7332940,9073513,2611990,2337750,5236111,189860,490203,490203,17970855,7959539,6751116,764525,2750827
"E1-OS-0-C",571938864,10627215,208339754,20639124,3683852,4421180,2278308,2288582,22422284,7137181,782176,174644165,147982034,385123,2377311,1504504,1595312,6038660,16762643,2058567,3036279,5403974,3124329,4096390,2769050,25268107,3027730,12608201,1757098,1991509,4319507,14977282,7702190,1476817,8086962,1033875,3993472,5326900,5113846,23483660,26748176,53694366,3143297,1931035,4067100,7221211,19336000,2037691,7730280,8120105,15854336,1272999,31239971,1079263,13689114,18981138,4009743,2258568,46916375,69582722,2553028,5100391,7861298,18005687,7984105,8693844,133523266,7278194,3349243,1592495,8117486,4038720,18450731,8630245,3513407,64710578,60337074,7321270,574738,3031253,6685801,10413872,5882140,8728389,3203324,83765683,20294149,3398196,4328322,1811041,7865778,12169860,2086339,2704017,7288530,1793847,704804,704804,23671379,10937985,8813201,983594,3376071
"E1-OS-0-D",703328577,10543578,90724132,37752442,3431140,6883960,2975808,2338973,13803101,8716222,921224,79477014,184447854,363174,2547668,2574939,1924400,7135110,17045068,2366577,5326390,6789329,3638317,3456298,4921389,24428100,2735089,20622365,1322720,2715872,3356302,11812349,11488029,2283749,13956458,1369420,4448339,6338048,6288404,30447680,37995197,68799344,3271193,1754375,5739607,8352990,21695990,1963770,7760651,6904899,25439507,1646116,46665132,1530129,19110737,28699269,5785384,3724906,59543794,105871652,3191701,6820939,9179153,17880761,6878945,13408367,175308645,10720524,4152841,2583224,11213773,5433004,23553950,14050392,4327534,109655739,73187400,9010062,635843,2255394,9543253,9094787,8362128,11322587,3698744,100545627,26525235,2915209,6744016,1498202,9538617,9479906,1951548,3144970,11771902,314622,550198,550198,21529571,11759008,7474645,1300318,3298964
"E1-OS-2-A",841086803,9964170,67963406,59734623,5096207,5853498,3234273,3095848,24120022,9958245,755925,61359371,157646257,301379,2646062,2521383,1385949,12302730,13116018,1660297,6464904,7277161,2418825,2736892,5319360,33521660,2734540,23097021,1320597,1781301,3748745,17529803,9017055,1030766,10023186,872941,4820740,6516633,4231856,30940424,29165108,57395703,2222484,2150948,6141988,6428935,28410940,2341511,16524823,10810221,19817817,2070395,79754965,1743013,14386133,24790020,6360633,3024290,49292075,78238262,3339967,4470532,5307640,25650656,9604639,15687779,131137282,10075762,4639466,2305042,9493342,3808593,27816204,13540374,4387662,79319998,70270014,8301435,719991,3321881,13590874,13366592,14701069,13014906,4492423,105781594,21374391,4528174,8964669,1921744,9940058,13609595,3159341,3265599,8073084,311043,1026300,1026300,26805353,14083052,8330121,1404759,3814203
"E1-OS-2-B",766773253,9457125,73389529,43506876,2800580,5145611,2445176,2296420,16038821,6822387,603546,84030077,159917106,248418,2134674,2586968,1183983,8822733,9320798,2644673,5778471,5849714,2144288,1333250,4237363,21500456,1518898,20879315,1277447,1536409,1610328,12287952,8373028,954348,11494874,831280,3934106,5208254,2444856,27338295,25297664,61091725,1984475,1989151,4044869,5324951,18051831,1890273,13989374,7682339,17992619,1543818,69968794,1278606,13088065,26733155,4767555,3356231,42446411,89806107,2654587,3835395,5387208,21861330,7294956,15758505,116652793,9063335,4037967,2439546,9292282,3398982,22441512,13557546,4516020,67717648,60928936,7007536,611847,2286799,10797321,9090642,11703243,11582825,3591092,104786104,19560655,2732554,7670547,1334832,8683412,9380206,1584232,2839352,13551542,287648,497659,497659,21986032,13062043,6261333,1481578,2844634
"E1-OS-2-C",507830280,9202189,180533852,14962888,2016301,3595333,1749154,2088689,12741930,5707714,658874,153505923,142378675,276608,1829654,2737758,1016818,4014625,16498955,2317459,2335310,4786823,1859151,3945744,2268238,21908950,2740740,10264278,1620447,1328579,3769409,12617337,6034824,486300,8268619,660871,3126522,5907549,4596447,21059053,23758976,50123894,3002441,1847927,3164017,6613622,14786058,1815093,7108245,5743983,15434415,1087707,30221762,945644,10455028,20830413,3606804,2392250,39691957,73890378,2141629,3128754,3764695,15136907,6307101,8726855,82673054,6421868,2709634,1804700,8003959,2367995,16116315,9728773,3572891,37293057,51679213,5371976,458962,2139005,6236516,8169159,5296112,8660714,2699085,74976270,18929627,2525716,4444853,1400170,6234902,8478769,2079181,2185073,10514674,254018,543290,543290,17526775,9580856,5283174,1072799,2284727
"E1-OS-2-D",997181660,11441788,29721748,70765521,5386134,8520449,3900140,4040359,12068078,12763798,1133182,35621733,242351265,461270,3131792,2311044,2244077,8781254,22224035,1981766,8844349,9838331,3887041,4816614,7902829,43658142,4419521,31684259,1033463,2604002,5554593,20194622,15838166,1691624,18820674,1286713,5996650,7456473,10114782,47204248,54731119,97166986,3841942,2375064,7485210,11041861,38800994,2735565,8515705,11779772,37452749,3084208,71879395,2452173,17209740,41039323,10092402,5515360,84993385,146624401,5167939,4541937,8332263,30561915,10903842,23709152,173821018,15585597,6583393,4097513,14855558,4790259,32817956,22748602,5681597,94787679,96197892,11079551,1060425,2564659,16693640,11656520,14306691,16442669,5161073,148398953,33359561,3544974,11730358,1944528,12736972,14511224,1721841,4356068,14779912,421447,617553,617553,31128500,16449588,8587020,1847842,3858980
"E1-OS-2-E",503224435,9718115,153358098,26131884,2217234,3737772,1852418,2302423,12301929,6538059,624037,132839281,167843478,348175,2118656,2138273,1247859,5424347,13527972,2549057,3877942,5685452,2054504,2926085,3169763,22290129,2549953,14736343,1454740,1559765,3243973,13449053,7463070,603271,10820619,700954,3785622,6592288,3961774,23240514,25340907,50195742,2647914,1790699,4127421,6318397,17033281,1785027,6788056,6693301,17619962,1343999,36347126,1219875,11663767,22129855,4391690,2943284,44989060,76857494,2457671,3531477,4535252,15782446,6440520,10623723,107145617,7146499,3142179,2126484,8017521,2982089,19955758,11643766,3773377,67151742,60729745,6103299,480529,2091175,7999318,8478790,7849259,9480371,3262270,77665629,19767421,2581179,5209053,1368063,6920758,8828123,1761307,2372804,11665308,219254,560545,560545,17768160,10187453,4948802,1167888,1937976
"E1-OS-3-A",1312156847,13659685,16925143,83451295,7230151,11397190,5612195,5427710,16731984,16188244,1455677,27584756,256363787,535231,3613161,3001397,2630234,14088114,31983574,2060001,11051141,12862618,4479757,7483550,9907410,68185440,6341194,39500449,854720,3176396,9601238,33361603,19111130,2740286,20380011,1414527,6982094,9232510,14715794,63881757,72807678,115563938,4299698,3177214,8992907,12267483,58452883,3679288,16605911,20656349,48289807,4432482,111975806,3164252,18890754,45587235,15203285,6340350,96097962,161928664,8313523,4553821,8485886,44135988,16366870,31431927,167738314,21414147,8758114,5307643,16671149,4585188,42133410,29678071,6634870,73926290,116299724,11061998,1166865,3762534,22652081,16862732,22420416,20954567,6917936,180275646,39204940,4666234,16463271,2557079,14135049,18146984,1875694,4889651,12146527,494741,786522,786522,39821407,21827773,10930155,2422109,4704312
"E1-OS-3-B",778271115,11075130,59570229,54151275,4556245,7405883,3327326,3619921,16437027,11487595,954379,68203145,216246211,379657,2941111,2014346,1678480,8981577,19885073,2381848,6880410,8648367,2813099,4833180,6137690,39309516,3998764,24046198,1226803,1944933,5630268,22158464,12017493,1319251,14623317,908020,5412882,6759400,7733883,40049245,40844070,73404544,3281275,2420651,6992225,9267057,32912175,2710559,14023250,11634563,26638697,2587291,69906756,1844749,11944053,30652753,7480407,4421325,63082765,105162846,4067591,3152633,5370057,25178934,9995144,18090039,111341503,11803441,5296870,3053871,11012328,3279729,29432858,17679081,4818426,58000747,85729354,7809180,792138,2769471,14869222,12561631,14252081,14863308,4848808,124363395,27518012,3474580,10859974,1752948,10046228,12823752,1835431,3427832,11028581,314840,704239,704239,28288321,15648990,7746800,1711835,3710685
"E1-OS-3-C",754662919,10811354,38636873,54558600,4812535,6209826,3601010,3621873,12727660,11265460,915769,46482923,220763621,365598,3099969,2609987,1645710,8668221,19030062,2405634,7025073,9218967,2744469,4420877,6285349,42201808,4025282,25870787,1240843,1919185,5511046,22580461,12424838,1224248,16043469,880326,5635503,6726022,7043558,41116946,40079501,77938293,3223006,2461506,7103095,9269367,32827888,2784470,9608172,11178412,28494581,2719108,60958965,1906714,12658407,33730932,8054333,4760354,70288396,115484595,4013554,3104495,5651795,26401538,10499295,20652367,112910687,12230957,5558195,3504938,11463758,3571475,32876318,18994835,5612816,52715173,88011473,7445754,742413,2996214,15758918,13509560,15630523,16270475,5031394,128144774,28816155,3522372,11050024,1824209,9829979,14764743,1983053,3402572,12625942,393984,736383,736383,26739421,16243191,7204188,1837132,2848161
"E1-OS-3-D",807924806,11350057,12340649,94386124,6590736,7828844,4380215,4563998,12175923,15513644,1177751,17006135,226869712,507587,3169130,2080441,2160382,11456713,18718868,2128425,9957314,10091411,3655382,3687577,10739748,47311669,3669042,34810581,638379,2943379,4627655,22801532,16157559,1859051,18173083,1326798,5773776,7739523,6459174,57446622,46688991,89254849,2850045,2463193,8033227,9987289,40120028,3001597,10569216,11990687,33606635,3933779,88288599,2377672,17032333,39577681,10911576,6097836,79539690,132193105,4841762,3780968,6729621,28723783,10372552,26103504,148912665,15622214,7465718,3706249,13640147,4598356,36054376,21056264,4517456,85640212,100110395,9813368,983649,2424288,18028820,12105557,16672976,16311078,5092752,153449279,31253371,3373025,12976501,1720950,13266588,13529904,1052755,4190972,8429022,414373,536646,536646,32665904,17849600,8796183,1794627,3656144
"E1-OS-3-E",800377101,9879804,31827792,58072937,4988472,5594977,3427062,4050454,11902633,11305753,885672,39561907,188946780,431440,2744357,2096103,1697061,8284653,19264400,2279263,7249329,8896608,2729237,4131027,6569136,42867103,3700361,24789070,944091,1940534,5281966,23825539,11540027,1177741,13766881,921192,4803259,6805380,5441722,44703374,36373269,75352685,2708599,2524338,6251072,8183454,31504448,2908317,7849552,11036609,25451629,2823789,59541698,1824692,12694479,30094148,7871420,4140409,60572967,101835733,4017961,3159207,5107339,23676587,9146392,18619842,110732401,11395609,5657725,3150787,9882839,3381386,24596996,17518652,4284579,51862577,73374524,7322169,710267,2104978,13111501,10186348,12706868,12482178,4200629,126331438,23559437,2704102,9267959,1575004,11083704,11172813,1295854,3331994,10626445,350584,482579,482579,28046046,14615196,7713679,1596899,3379727
"E1-OS-4-A",647511097,9590495,55268996,53788880,3400177,4404176,2904866,2932028,14985454,8344635,664310,55452789,175825910,368562,2524561,1484492,1305990,9716168,14035760,1981179,7221193,7679576,2173478,2969304,5453363,37670211,2874091,24256932,1012682,1522651,4211048,21352303,9397172,1392373,11543863,791342,4429947,5370697,3939688,35467991,28388949,58934747,2034959,2370766,5948739,5921977,26992883,2583707,7191725,10410709,21665637,2339928,52102392,1690169,11125251,26766249,6166151,3461133,48804630,94917098,3175319,2963490,4420212,20156485,8115049,18054206,93803512,10088188,4709545,2846791,7920557,3132930,27734462,16058125,4492470,53358112,75204050,6348168,568831,2612706,14569524,11852767,14384940,13389126,4268777,109595015,20615960,2846034,9500928,1487579,7783035,11852114,1611508,2593797,8773273,246869,680894,680894,22631777,13938184,7097086,1695238,3239103
"E1-OS-4-B",1262781307,20336459,148780360,65176863,6282227,10260095,4940445,3203084,31873726,15848004,1548225,141095330,398230039,371992,4644685,2350897,2366297,17269877,27986686,4354979,10633622,13060988,4155348,6440570,7803717,51019603,5180296,34244742,2586297,3412984,6636553,30512036,18696421,2605296,30724982,1393101,7926254,13074211,10128368,56201565,56785224,121163238,5295392,3714063,10115013,13541298,37498553,4056251,20418469,13859767,37386524,3380174,97264862,405373,20210936,60304340,10348841,6689878,103932372,233127614,5635774,5098318,9509558,32897441,13863750,31255899,182747225,17148666,8308388,4920564,18773457,5374216,49514919,26850598,8110050,121256229,161423302,11497679,1547608,4804045,22691134,21084054,22932357,26565578,7831700,211498607,57571325,5682033,16387518,2777944,16256753,21288878,3165589,5363760,21188307,571319,1150959,1150959,49569048,24616111,15106188,3463332,7085004
"E1-OS-4-C",657663817,8922123,125833726,39503155,2622934,5555581,3377810,2754257,7574933,7814845,617519,113429140,124325740,277874,1844314,246655246,1239615,6562129,20948716,2112274,7942102,7532630,2141761,2890319,7589110,34023085,2458283,25666682,513484,1378352,3677348,13793341,10042701,2004437,10269197,745024,3301679,6207607,4464218,45413520,34935743,53311580,1811937,1614921,5343220,7192673,26430468,1879602,4159500,7463666,22727905,2608120,43037977,1841508,9964318,24508073,7496153,2739125,39940841,84195667,3527294,2981370,3293634,12098087,4347436,13737784,85457032,11949934,3820535,2869450,6835926,2681707,18791973,16875849,2970598,64999863,55760754,5944360,463203,1627295,9941958,6723666,7993314,9238729,3052514,75256269,19646223,1849105,6666124,1035511,6895901,7943362,1106914,2305935,7592697,216336,359884,359884,19472447,8750748,6000523,1256197,2334332
"E1-OS-4-D",617132915,7587854,82857280,40670202,2616208,5427934,2933260,2299201,8440602,6072653,999572,69783154,112801855,232745,1386837,2363389,1107243,5496510,14369053,1722077,5996525,6494483,1808103,2412264,5378995,34607932,2153434,19291683,324143,1373718,3252139,14351995,8780741,1570107,7729811,651495,2385519,6197426,5277056,40096380,36673275,49987901,1566038,1525924,3170322,7163418,32176248,1803676,4710739,9076669,24732306,2523309,46783550,1687573,8606770,19359970,7360371,3107445,42085906,68954938,3641929,2624783,3552597,17247834,5844640,16345590,75307586,12160852,4278906,2652919,6341612,2490413,21193259,15203142,3124006,43383681,59704198,5546893,436116,1596130,11568661,7223540,12594592,8755896,3053305,77663351,16510203,1869151,7497275,1052274,6089453,8480223,857694,2074911,5051494,203836,291201,291201,17645114,9176597,4999371,1095995,2132440
"E1-OS-4-E",937040489,11081598,26004410,52974288,5132641,7791241,3898412,3895717,11062499,11208670,927837,35578826,230359527,432677,2926513,2131381,1973121,6272643,34850237,2025538,8953051,11068769,3356624,7998545,7298016,48430617,5880873,28337391,968132,2332437,8260567,26645749,14781334,2413045,19057111,1075074,5123926,9425648,12396206,52448238,57925814,99246055,4306000,2546821,7608891,12419890,36988369,2998396,7079032,12210481,36667404,3228761,56911734,2279170,13858561,42564968,9253819,5219516,82372159,168895321,5376713,3391165,6970821,27065514,10406601,23566129,121332883,15880206,6054725,4474608,12537991,3938160,31655578,23294207,5818681,56924755,95457446,8360729,802050,2537909,15573467,11258561,13233349,16977681,4965772,139638310,34664124,3268136,11848591,1937449,10318808,14916799,1788124,3500550,16957154,391978,565570,565570,29667064,15456275,8566236,2177743,3821755
"E1-SW-0-A",788248753,12947848,49517209,49627655,4046632,6177262,4178029,2627074,10163001,8277777,983744,54196688,158841352,562501,2395119,2674395,2722610,10116076,21555626,2431499,8655302,9681716,4904980,4673417,5474682,50815214,3857852,21032242,795900,3585609,5602445,21105921,14175141,3829384,19037750,1983676,4010003,7918409,6308533,40606584,44564620,81522712,3147637,2356379,3359165,9199553,32932054,2853401,6874234,11216298,30127401,3851757,52601046,1865148,18441308,28684007,8588725,4248726,63360615,97150833,4630036,4833527,14884884,20319544,7233791,19220490,195363181,12706482,6038110,3264036,10883803,6288529,24486436,18781827,4373390,66988813,80251767,5258064,619097,1908812,13522591,8460204,12345069,11847948,4524822,98782696,27943815,2559313,9782063,1495711,13050035,10876792,1265883,5153134,10252701,306233,408532,408532,32401286,13871466,12564536,1363132,5129846
"E1-SW-0-B",1414424663,19046793,4266286,91440723,6510639,12247020,9910428,4144718,13962748,12417564,3370914,9069894,201485683,1024530,2539884,5180855,4870239,29303344,40981449,1742352,20921017,18459562,9628706,7144038,11292673,106775618,6297952,44778380,230773,5967107,9229544,40042522,30339245,10587933,32822905,4098493,4454236,13071781,14549724,95020788,105759303,145042605,4370345,3470873,2896984,20037537,77341450,4703153,12181255,23908766,66950139,9165144,124858919,4228607,33277339,47860654,20169756,6783920,98911926,167248357,11925880,8163877,30457527,37624823,11784499,43162673,346102415,31230226,12906360,6955334,20036130,12248610,45182557,41187227,5624479,77335706,139348037,8037103,1439426,2266485,27556778,11580998,27474045,18995738,7795384,165366320,47034240,3742541,20336127,1858083,23140398,16606165,598485,9938652,7167463,488350,307310,459188,59580095,22692067,22201786,1817150,9211932
"E1-SW-0-C",976113839,15066569,26070952,69881270,4962017,7008982,4611807,2580176,11671349,10114786,1041168,37948102,233018593,654982,2974084,2716740,3117472,12431639,18947590,2358153,10124821,10507685,5833578,3067730,6722558,45892849,3187635,27353977,1060781,4109103,3625985,19656986,18055817,4510154,26014583,2254603,4849248,9756915,5034942,46150185,45660331,99894541,2932480,2552574,4312016,9109942,31019681,2916426,10319284,9704005,32747234,4092649,74868852,2202846,20190061,39506336,8686942,5481480,79141118,140768298,4554309,5051081,18480267,19485289,6730592,23754633,212695618,14181376,6866643,4135182,13921630,7418586,32548084,22912297,5711693,57590999,103124438,5282886,700699,2134413,16788411,10419130,14561747,16929879,5636724,122882038,39497308,3151987,12093825,1673530,13853199,12798686,1580916,5849132,16736513,293184,502744,502744,36531243,17076181,14558166,1985514,6058490
"E1-SW-0-D",644325027,11756152,151556954,58250745,2901884,4680549,3035437,1583142,7116406,7600409,559007,116688937,121597818,393553,1758301,1971617,1925821,11010770,6284522,2591903,9052261,6282620,3774419,847448,6289610,22489740,981615,23074344,333306,3031892,850285,8589419,13232741,3257224,15037843,1744084,3181773,6205139,1839567,30458250,20815410,53054532,1009264,1161682,1936815,4994649,17749294,1471176,6363601,4550563,16199271,3115585,50498409,1378002,17017123,22382156,5688719,3033615,37358730,78478237,2001064,4370885,11861462,8421109,2377458,15867285,180921591,9374618,4376713,2257804,7265756,5773524,19445166,13256868,2658936,88598819,60475620,5279018,513838,962858,10240054,5101719,9216942,8175152,2868000,73959217,21805471,1626119,7438160,809112,10542692,7039467,499176,3960015,5399633,147006,183596,183596,24366606,10410929,9978132,893924,3988831
"E1-SW-2-A",544655692,9881146,74359514,29287687,2863744,6350389,3343812,1996066,7184814,6925911,806765,52967226,117517951,565897,1946040,1887522,2186338,4988505,16267987,2167269,6061928,6506243,3670714,2899076,4219887,37287265,3244664,15739192,506237,2590705,3314699,14282440,9832725,2045499,13907288,1408281,3648131,8091233,3603263,32882424,30387612,60369222,2233667,1874099,2670113,6447041,22384016,2147360,3868145,6545498,20983677,3699110,32010708,1366362,16666302,26717380,6624007,2995874,44996876,96698908,2979349,4401845,10707418,15231093,5229392,15517693,150665728,10550765,4653261,2499295,8183232,4763355,17334759,14135234,3273022,60028216,61105190,5107156,461260,1285759,8911933,5788489,7665271,8603486,3150936,75185927,22984279,1700329,6631835,1272071,11343835,7863161,1178362,4417385,7320169,334954,266162,266162,27149281,10095172,12052278,1102458,4487181
"E1-SW-2-B",534330461,10533671,199661420,28391023,2399506,5147087,2260603,1425314,7173964,6362339,725094,143474869,121670855,408921,1898072,2988254,1739486,3952880,11703944,2586598,4980464,5380540,2956553,2017014,3788036,20805012,1757031,14369256,534764,2338332,1910320,9068146,8790289,1499771,11069236,1186603,3580839,8096841,2896456,23982911,26062093,50351134,1753986,1307668,2725777,5665085,17607111,1536746,3856808,5110267,18925629,2304009,28215767,1175254,12492626,21209040,5282155,2900989,41641664,76595640,2420744,2929810,7904281,10977637,3732133,11044152,130223850,8598521,3498732,2119709,6762129,3810660,15462688,11819696,2846215,76287154,50460016,4885235,419320,1260061,7370693,5750267,6283475,7457174,2703447,61022891,19866640,1659803,5111025,1120619,9561959,6890537,1051712,3492143,7201237,248966,262103,262103,21688320,8395301,8564204,984734,3507536
"E1-SW-2-C",1060548758,15624547,36444569,67843739,6359768,10343656,5873165,3326576,14048297,13013374,2532772,46339544,261591127,918028,3383349,3989428,4174382,12142866,36135418,2232116,11105084,13489519,7120811,8682985,7687885,73624998,7145312,31251673,1048783,4821159,9628709,32000632,21941753,4268250,29483879,2322563,5928868,15975793,14665646,57719236,79429229,123635893,5140217,3474266,5454556,15507612,49839554,4061079,10544633,17100436,52550279,6298983,87127114,2734687,24806288,52177506,14302956,6622729,100932869,198162330,8186384,6372942,20807923,32829590,11572998,32798050,249121918,21786564,9885513,5374863,17080923,8265269,41764465,30922970,6709651,75970607,137260390,7775823,1037133,2906343,22344229,13375175,18994508,21404794,7619014,167538635,51542401,4230244,17031409,2402036,23126191,19510508,2156781,9203242,17242572,693158,649991,649991,58453922,21556548,21417535,2585521,8470138
"E1-SW-2-D",629549371,10092309,40277822,55480847,3468564,4102642,3393936,1988534,8318752,7048820,626080,39819596,116036938,435879,1898064,3153317,1967227,9953725,12205656,2392694,7517329,7342412,3380061,2321774,4735134,38494283,3073104,19240868,528107,2451536,3156887,17235212,9411443,1995238,13942466,1296976,3023367,11410338,3332625,32400787,29095186,54204485,1743182,1927079,2790175,5905440,26646036,2310292,6305607,8627170,20416328,3406893,45768672,1511603,14543699,22843429,6355517,3330410,44941869,79531994,3163227,3470031,9970270,14351208,5163307,16651507,156620545,9673941,4718659,2611163,7354307,5050969,21893668,14964564,3241843,88364558,65233096,5343895,516511,1541955,12373089,7756459,12156846,9915934,3716466,79346162,20782665,2047270,8275828,1118253,11245886,9656980,769951,4176705,6322142,261394,355742,355742,26287330,11841964,10316450,1174465,4190263
